mahalla_code,mahalla,region,region_code,district,district_code,hh_count,pop_count
1727259m59,Чанг тепа,Тошкент в.,1727,Янгийўл т.,1727259,720,3032
1727259m60,Шодлик,Тошкент в.,1727,Янгийўл т.,1727259,625,2629
1727259m61,Шўралисой,Тошкент в.,1727,Янгийўл т.,1727259,443,2227
1727259m62,Эпкенди,Тошкент в.,1727,Янгийўл т.,1727259,521,2459
1727259m63,Юксалиш,Тошкент в.,1727,Янгийўл т.,1727259,687,3250
1727259m64,Янгийўл,Тошкент в.,1727,Янгийўл т.,1727259,441,2235
1727424m1,Бахор ,Тошкент в.,1727,Янгийўл ш.,1727424,603,2979
1727424m2,Бахт,Тошкент в.,1727,Янгийўл ш.,1727424,1267,4208
1727424m3,Боғбон,Тошкент в.,1727,Янгийўл ш.,1727424,550,2260
1727424m4,Ишчилар шахарчаси,Тошкент в.,1727,Янгийўл ш.,1727424,749,3269
1727424m5,Қовунчи тепа,Тошкент в.,1727,Янгийўл ш.,1727424,595,2758
1727424m6,Лаззат,Тошкент в.,1727,Янгийўл ш.,1727424,1018,3440
1727424m7,Мевазор,Тошкент в.,1727,Янгийўл ш.,1727424,866,2470
1727424m8,Мезон,Тошкент в.,1727,Янгийўл ш.,1727424,1010,3456
1727424m9,Мустақиллик,Тошкент в.,1727,Янгийўл ш.,1727424,1570,6098
1727424m10,Наврўз,Тошкент в.,1727,Янгийўл ш.,1727424,933,3151
1727424m11,Нов ,Тошкент в.,1727,Янгийўл ш.,1727424,553,3157
1727424m12,Олмос,Тошкент в.,1727,Янгийўл ш.,1727424,1008,3606
1727424m13,Олтинобод,Тошкент в.,1727,Янгийўл ш.,1727424,1161,3882
1727424m14,Рамадон,Тошкент в.,1727,Янгийўл ш.,1727424,1097,3627
1727424m15,Сабо,Тошкент в.,1727,Янгийўл ш.,1727424,1096,4182
1727424m16,Туркистон,Тошкент в.,1727,Янгийўл ш.,1727424,621,2883
1727424m17,Файзли,Тошкент в.,1727,Янгийўл ш.,1727424,1070,3005
1727424m18,Файзобод,Тошкент в.,1727,Янгийўл ш.,1727424,824,3352
1727424m19,Фаровон,Тошкент в.,1727,Янгийўл ш.,1727424,833,3520
1727424m20,Янги Ўзбекистон,Тошкент в.,1727,Янгийўл ш.,1727424,758,2204
1727424m21,Янгибоғ,Тошкент в.,1727,Янгийўл ш.,1727424,751,4625
1727424m22,Янгиобод,Тошкент в.,1727,Янгийўл ш.,1727424,981,2686
1726264m1,Абай,Тошкент ш.,1726,Бектемир т.,1726264,926,3382
1726264m2,Бектемир,Тошкент ш.,1726,Бектемир т.,1726264,774,3323
1726264m3,Гулбоғ,Тошкент ш.,1726,Бектемир т.,1726264,553,1528
1726264m4,Забардаст,Тошкент ш.,1726,Бектемир т.,1726264,1083,3273
1726264m5,Зилола,Тошкент ш.,1726,Бектемир т.,1726264,998,3511
1726264m6,Ийкота,Тошкент ш.,1726,Бектемир т.,1726264,1234,3948
1726264m7,Иқбол,Тошкент ш.,1726,Бектемир т.,1726264,1075,2753
1726264m8,Мажнунтол,Тошкент ш.,1726,Бектемир т.,1726264,2997,5447
1726264m9,Миришкор,Тошкент ш.,1726,Бектемир т.,1726264,1171,3896
1726264m10,Мусаффо,Тошкент ш.,1726,Бектемир т.,1726264,1221,3736
1726264m11,Нурафшон,Тошкент ш.,1726,Бектемир т.,1726264,561,2896
1726264m12,Нурлийул,Тошкент ш.,1726,Бектемир т.,1726264,675,2673
1726264m13,Олтинтопган,Тошкент ш.,1726,Бектемир т.,1726264,1224,3383
1726264m14,Роҳат,Тошкент ш.,1726,Бектемир т.,1726264,986,3141
1726264m15,Соҳил,Тошкент ш.,1726,Бектемир т.,1726264,363,1742
1726264m16,Устозлар,Тошкент ш.,1726,Бектемир т.,1726264,917,2907
1726264m17,Хусайн Бойқаро,Тошкент ш.,1726,Бектемир т.,1726264,1267,3435
1726264m18,Чашма,Тошкент ш.,1726,Бектемир т.,1726264,249,1780
1726269m1,Авайхон,Тошкент ш.,1726,М.Улуғбек т.,1726269,3750,11717
1726269m2,Азамат,Тошкент ш.,1726,М.Улуғбек т.,1726269,1950,6350
1726269m3,Ал Фаробий,Тошкент ш.,1726,М.Улуғбек т.,1726269,1951,4952
1726269m4,Алишер Навоий,Тошкент ш.,1726,М.Улуғбек т.,1726269,1882,5012
1726269m5,Алишеробод,Тошкент ш.,1726,М.Улуғбек т.,1726269,1127,3927
1726269m6,Алпомиш,Тошкент ш.,1726,М.Улуғбек т.,1726269,1792,5376
1726269m7,Асака,Тошкент ш.,1726,М.Улуғбек т.,1726269,1232,3224
1726269m8,Ахиллик,Тошкент ш.,1726,М.Улуғбек т.,1726269,1207,3815
1726269m9,Ахмад Югнакий,Тошкент ш.,1726,М.Улуғбек т.,1726269,1521,4412
1726269m10,Баҳор,Тошкент ш.,1726,М.Улуғбек т.,1726269,2117,5460
1726269m11,Бешкапа,Тошкент ш.,1726,М.Улуғбек т.,1726269,1037,3320
1726269m12,Боғимайдон,Тошкент ш.,1726,М.Улуғбек т.,1726269,1829,4867
1726269m13,Бўз,Тошкент ш.,1726,М.Улуғбек т.,1726269,1965,3655
1726269m14,Буюк ипак йўли,Тошкент ш.,1726,М.Улуғбек т.,1726269,2015,5083
1726269m15,Геологлар,Тошкент ш.,1726,М.Улуғбек т.,1726269,557,2116
1726269m16,Геофизика,Тошкент ш.,1726,М.Улуғбек т.,1726269,844,2647
1726269m17,Гулзоробод,Тошкент ш.,1726,М.Улуғбек т.,1726269,322,1328
1726269m18,Гулсанам,Тошкент ш.,1726,М.Улуғбек т.,1726269,933,3002
1726269m19,Дархон,Тошкент ш.,1726,М.Улуғбек т.,1726269,1290,4596
1726269m20,Жасорат,Тошкент ш.,1726,М.Улуғбек т.,1726269,657,2636
1726269m21,Заковат,Тошкент ш.,1726,М.Улуғбек т.,1726269,640,2974
1726269m22,Ижодкор,Тошкент ш.,1726,М.Улуғбек т.,1726269,602,2738
1726269m23,Иқтидор,Тошкент ш.,1726,М.Улуғбек т.,1726269,562,2336
1726269m24,Камолот,Тошкент ш.,1726,М.Улуғбек т.,1726269,1276,4447
1726269m25,Катта Қорасув,Тошкент ш.,1726,М.Улуғбек т.,1726269,1030,3647
1726269m26,Катта Олтинтепа,Тошкент ш.,1726,М.Улуғбек т.,1726269,1020,3620
1726269m27,Катта Ялонғоч ота,Тошкент ш.,1726,М.Улуғбек т.,1726269,1888,4929
1726269m28,Кўҳна Мевазор,Тошкент ш.,1726,М.Улуғбек т.,1726269,415,1810
1726269m29,Лашкарбеги,Тошкент ш.,1726,М.Улуғбек т.,1726269,1129,2397
1726269m30,Минглола,Тошкент ш.,1726,М.Улуғбек т.,1726269,893,4011
1726269m31,Мирзакалон Исмоилий,Тошкент ш.,1726,М.Улуғбек т.,1726269,937,2600
1726269m32,Мунавварқори,Тошкент ш.,1726,М.Улуғбек т.,1726269,1009,4683
1726269m33,Мустақиллик,Тошкент ш.,1726,М.Улуғбек т.,1726269,1084,2816
1726269m34,Навниҳол,Тошкент ш.,1726,М.Улуғбек т.,1726269,2258,6688
1726269m35,Нодирабегим,Тошкент ш.,1726,М.Улуғбек т.,1726269,555,1937
1726269m36,Нур,Тошкент ш.,1726,М.Улуғбек т.,1726269,901,2057
1726269m37,Ойдин ,Тошкент ш.,1726,М.Улуғбек т.,1726269,552,1649
1726269m38,Оқибат,Тошкент ш.,1726,М.Улуғбек т.,1726269,1175,2300
1726269m39,Оққўрғон,Тошкент ш.,1726,М.Улуғбек т.,1726269,1908,5360
1726269m40,Олий ҳиммат,Тошкент ш.,1726,М.Улуғбек т.,1726269,1186,3252
1726269m41,Олимлар,Тошкент ш.,1726,М.Улуғбек т.,1726269,1085,2811
1726269m42,Олмачи,Тошкент ш.,1726,М.Улуғбек т.,1726269,1791,5100
1726269m43,Олтинтепа,Тошкент ш.,1726,М.Улуғбек т.,1726269,2014,6549
1726269m44,Пасткиюз,Тошкент ш.,1726,М.Улуғбек т.,1726269,323,1640
1726269m45,Подшобоғ,Тошкент ш.,1726,М.Улуғбек т.,1726269,1969,5863
1726269m46,Сайрам,Тошкент ш.,1726,М.Улуғбек т.,1726269,1590,4010
1726269m47,Сарбон,Тошкент ш.,1726,М.Улуғбек т.,1726269,505,1850
1726269m48,Султония,Тошкент ш.,1726,М.Улуғбек т.,1726269,1635,5049
1726269m49,Темурийлар,Тошкент ш.,1726,М.Улуғбек т.,1726269,1063,2903
1726269m50,Тракторсозлар,Тошкент ш.,1726,М.Улуғбек т.,1726269,1480,4271
1726269m51,Турон,Тошкент ш.,1726,М.Улуғбек т.,1726269,1602,4223
1726269m52,Уйғониш,Тошкент ш.,1726,М.Улуғбек т.,1726269,1991,6581
1726269m53,Улуғбек,Тошкент ш.,1726,М.Улуғбек т.,1726269,1632,6040
1726269m54,Феруза,Тошкент ш.,1726,М.Улуғбек т.,1726269,1250,4010
1726269m55,Хабиб Абдуллаев,Тошкент ш.,1726,М.Улуғбек т.,1726269,1690,4415
1726269m56,Хамид Олимжон,Тошкент ш.,1726,М.Улуғбек т.,1726269,1386,3427
1726269m57,Хумоюн,Тошкент ш.,1726,М.Улуғбек т.,1726269,1495,4485
1726269m58,Чимён,Тошкент ш.,1726,М.Улуғбек т.,1726269,1668,6808
1726269m59,Чингелди,Тошкент ш.,1726,М.Улуғбек т.,1726269,1252,3157
1726269m60,Шалола,Тошкент ш.,1726,М.Улуғбек т.,1726269,1475,4374
1726269m61,Шахриобод,Тошкент ш.,1726,М.Улуғбек т.,1726269,2140,6250
1726269m62,Шахрисабз,Тошкент ш.,1726,М.Улуғбек т.,1726269,670,1318
1726269m63,Шукур Бурхонов,Тошкент ш.,1726,М.Улуғбек т.,1726269,1211,4025
1726269m64,Шўртепа,Тошкент ш.,1726,М.Улуғбек т.,1726269,617,2760
1726269m65,Элобод,Тошкент ш.,1726,М.Улуғбек т.,1726269,1765,4403
1726269m66,Юзработ,Тошкент ш.,1726,М.Улуғбек т.,1726269,1530,5016
1726269m67,Ялонғоч,Тошкент ш.,1726,М.Улуғбек т.,1726269,1100,3675
1726269m68,Янги Авайхон,Тошкент ш.,1726,М.Улуғбек т.,1726269,1195,4939
1726269m69,Янги Камолот,Тошкент ш.,1726,М.Улуғбек т.,1726269,1699,4709
1726269m70,Янги Олмачи ,Тошкент ш.,1726,М.Улуғбек т.,1726269,1255,4526
1726273m1,Абдулла Авлоний,Тошкент ш.,1726,Миробод т.,1726273,1867,5074
1726273m2,Абдурауф Фитрат,Тошкент ш.,1726,Миробод т.,1726273,862,2780
1726273m3,Ат-Термизий,Тошкент ш.,1726,Миробод т.,1726273,763,1795
1726273m4,Афросиёб,Тошкент ш.,1726,Миробод т.,1726273,1515,3200
1726273m5,Баёт,Тошкент ш.,1726,Миробод т.,1726273,233,1135
1726273m6,Байналминал,Тошкент ш.,1726,Миробод т.,1726273,1461,4865
1726273m7,Банокатий,Тошкент ш.,1726,Миробод т.,1726273,860,2336
1726273m8,Баратхўжа,Тошкент ш.,1726,Миробод т.,1726273,655,2673
1726273m9,Билимдон,Тошкент ш.,1726,Миробод т.,1726273,557,2350
1726273m10,Биродарлик,Тошкент ш.,1726,Миробод т.,1726273,929,2242
1726273m11,Заминобод,Тошкент ш.,1726,Миробод т.,1726273,873,3006
1726273m12,Зиёнур,Тошкент ш.,1726,Миробод т.,1726273,1084,3249
1726273m13,Иноқобод,Тошкент ш.,1726,Миробод т.,1726273,1132,3163
1726273m14,Истиқлолобод,Тошкент ш.,1726,Миробод т.,1726273,1026,3312
1726273m15,Қорасув,Тошкент ш.,1726,Миробод т.,1726273,1382,3675
1726273m16,Қўйлиқ ота,Тошкент ш.,1726,Миробод т.,1726273,217,1364
1726273m17,Лолазор,Тошкент ш.,1726,Миробод т.,1726273,964,2046
1726273m18,Минг Ўрик,Тошкент ш.,1726,Миробод т.,1726273,507,1105
1726273m19,Миробод,Тошкент ш.,1726,Миробод т.,1726273,1765,4407
1726273m20,Мовароуннаҳр,Тошкент ш.,1726,Миробод т.,1726273,1338,3065
1726273m21,Наврўз,Тошкент ш.,1726,Миробод т.,1726273,914,3045
1726273m22,Ойбек,Тошкент ш.,1726,Миробод т.,1726273,1909,3830
1726273m23,Оқ уй,Тошкент ш.,1726,Миробод т.,1726273,839,3495
1726273m24,Олтинкўл,Тошкент ш.,1726,Миробод т.,1726273,1495,3840
1726273m25,Парвона,Тошкент ш.,1726,Миробод т.,1726273,594,2305
1726273m26,Салар,Тошкент ш.,1726,Миробод т.,1726273,2220,5030
1726273m27,Сарикўл,Тошкент ш.,1726,Миробод т.,1726273,1178,3652
1726273m28,Темирйўлчилар,Тошкент ш.,1726,Миробод т.,1726273,857,2980
1726273m29,Толариқ,Тошкент ш.,1726,Миробод т.,1726273,1273,3727
1726273m30,Тонг Юлдузи,Тошкент ш.,1726,Миробод т.,1726273,1133,2760
1726273m31,Файзиобод,Тошкент ш.,1726,Миробод т.,1726273,834,4973
1726273m32,Фаровон,Тошкент ш.,1726,Миробод т.,1726273,798,1585
1726273m33,Фурқат,Тошкент ш.,1726,Миробод т.,1726273,1999,6471
1726273m34,Чинор,Тошкент ш.,1726,Миробод т.,1726273,1863,6372
1726273m35,Шароф Рашидов,Тошкент ш.,1726,Миробод т.,1726273,1171,2604
1726273m36,Юксалиш,Тошкент ш.,1726,Миробод т.,1726273,1023,3035
1726273m37,Янги Замон,Тошкент ш.,1726,Миробод т.,1726273,885,2978
1726273m38,Янги Қўйлиқ,Тошкент ш.,1726,Миробод т.,1726273,1373,3991
1726273m39,Янги Миробод,Тошкент ш.,1726,Миробод т.,1726273,447,1250
1726280m1,Абу Бакр Шоший,Тошкент ш.,1726,Олмазор т.,1726280,495,4101
1726280m2,Аллон,Тошкент ш.,1726,Олмазор т.,1726280,567,2854
1726280m3,Аҳил,Тошкент ш.,1726,Олмазор т.,1726280,1233,6376
1726280m4,Ачаобод,Тошкент ш.,1726,Олмазор т.,1726280,558,6415
1726280m5,Беруний,Тошкент ш.,1726,Олмазор т.,1726280,629,3833
1726280m6,Бўстонобод,Тошкент ш.,1726,Олмазор т.,1726280,1239,5023
1726280m7,Ғалаба,Тошкент ш.,1726,Олмазор т.,1726280,1280,4960
1726280m8,Ғани Аъзамов,Тошкент ш.,1726,Олмазор т.,1726280,546,3102
1726280m9,Гузарбоши,Тошкент ш.,1726,Олмазор т.,1726280,1238,8433
1726280m10,Гулзор,Тошкент ш.,1726,Олмазор т.,1726280,1509,6843
1726280m11,Гулсарой,Тошкент ш.,1726,Олмазор т.,1726280,1007,4057
1726280m12,Гуручариқ,Тошкент ш.,1726,Олмазор т.,1726280,1257,6517
1726280m13,Ёшлик,Тошкент ш.,1726,Олмазор т.,1726280,1131,4510
1726280m14,Жийдали,Тошкент ш.,1726,Олмазор т.,1726280,1009,4336
1726280m15,Замондош,Тошкент ш.,1726,Олмазор т.,1726280,529,2936
1726280m16,Зархал,Тошкент ш.,1726,Олмазор т.,1726280,411,4701
1726280m17,Зиё,Тошкент ш.,1726,Олмазор т.,1726280,848,3840
1726280m18,Зиёкор,Тошкент ш.,1726,Олмазор т.,1726280,502,1792
1726280m19,Иброхим ота,Тошкент ш.,1726,Олмазор т.,1726280,1028,5320
1726280m20,Ислом ота,Тошкент ш.,1726,Олмазор т.,1726280,1664,5888
1726280m21,Истиқбол,Тошкент ш.,1726,Олмазор т.,1726280,1334,5583
1726280m22,Кайковус,Тошкент ш.,1726,Олмазор т.,1726280,348,4081
1726280m23,Қичқириқ,Тошкент ш.,1726,Олмазор т.,1726280,1416,3393
1726280m24,Қорасарой,Тошкент ш.,1726,Олмазор т.,1726280,3089,7338
1726280m25,Қуёш,Тошкент ш.,1726,Олмазор т.,1726280,1469,5397
1726280m26,Қўштут,Тошкент ш.,1726,Олмазор т.,1726280,481,6129
1726280m27,Мирза Ғолиб,Тошкент ш.,1726,Олмазор т.,1726280,397,3004
1726280m28,Мискин,Тошкент ш.,1726,Олмазор т.,1726280,2800,6670
1726280m29,Мойариқ,Тошкент ш.,1726,Олмазор т.,1726280,1010,5964
1726280m30,Мустақил юрт,Тошкент ш.,1726,Олмазор т.,1726280,840,3848
1726280m31,Намуна,Тошкент ш.,1726,Олмазор т.,1726280,519,5699
1726280m32,Ниҳол,Тошкент ш.,1726,Олмазор т.,1726280,1004,5041
1726280m33,Олимпия,Тошкент ш.,1726,Олмазор т.,1726280,1568,6161
1726280m34,Олтинсой,Тошкент ш.,1726,Олмазор т.,1726280,1887,6376
1726280m35,Орзу,Тошкент ш.,1726,Олмазор т.,1726280,1073,3039
1726280m36,Пахта,Тошкент ш.,1726,Олмазор т.,1726280,662,6039
1726280m37,Себзор,Тошкент ш.,1726,Олмазор т.,1726280,1454,4702
1726280m38,Табассум,Тошкент ш.,1726,Олмазор т.,1726280,1379,6080
1726280m39,Тараққиёт,Тошкент ш.,1726,Олмазор т.,1726280,425,3181
1726280m40,Тепагузар,Тошкент ш.,1726,Олмазор т.,1726280,1477,6016
1726280m41,Умид,Тошкент ш.,1726,Олмазор т.,1726280,805,3327
1726280m42,Университет,Тошкент ш.,1726,Олмазор т.,1726280,550,4060
1726280m43,Хастимом,Тошкент ш.,1726,Олмазор т.,1726280,392,5259
1726280m44,Хислат,Тошкент ш.,1726,Олмазор т.,1726280,1658,6629
1726280m45,Хончорбоғ,Тошкент ш.,1726,Олмазор т.,1726280,693,4448
1726280m46,Хофиз Кўхакий,Тошкент ш.,1726,Олмазор т.,1726280,391,4406
1726280m47,Ҳазрати Имом,Тошкент ш.,1726,Олмазор т.,1726280,556,5459
1726280m48,Чаманбоғ,Тошкент ш.,1726,Олмазор т.,1726280,1132,3646
1726280m49,Чиғатой Дарбоза,Тошкент ш.,1726,Олмазор т.,1726280,662,6368
1726280m50,Чиғатой оқтепа,Тошкент ш.,1726,Олмазор т.,1726280,869,7186
1726280m51,Чилтўғон,Тошкент ш.,1726,Олмазор т.,1726280,1005,5747
1726280m52,Чимбой,Тошкент ш.,1726,Олмазор т.,1726280,621,5588
1726280m53,Чинниобод,Тошкент ш.,1726,Олмазор т.,1726280,1416,4018
1726280m54,Чуқурсой,Тошкент ш.,1726,Олмазор т.,1726280,1353,5100
1726280m55,Чустий,Тошкент ш.,1726,Олмазор т.,1726280,1258,5022
1726280m56,Шифокорлар,Тошкент ш.,1726,Олмазор т.,1726280,1453,4317
1726280m57,Шодиёна,Тошкент ш.,1726,Олмазор т.,1726280,1833,6371
1726280m58,Шон-Шухрат,Тошкент ш.,1726,Олмазор т.,1726280,950,3807
1726280m59,Элпарвар,Тошкент ш.,1726,Олмазор т.,1726280,698,2586
1726280m60,Эски шаҳар,Тошкент ш.,1726,Олмазор т.,1726280,677,8741
1726280m61,Юқори Бешқўрғон,Тошкент ш.,1726,Олмазор т.,1726280,645,3940
1726280m62,Юқори Себзор,Тошкент ш.,1726,Олмазор т.,1726280,1568,6502
1726280m63,Янги Себзор,Тошкент ш.,1726,Олмазор т.,1726280,1537,4008
1726280m64,Янги Тошкент,Тошкент ш.,1726,Олмазор т.,1726280,918,5016
1726283m1,Асробод,Тошкент ш.,1726,Сергели т.,1726283,357,1778
1726283m2,Бирдамлик,Тошкент ш.,1726,Сергели т.,1726283,1401,4555
1726283m3,Бунёдобод,Тошкент ш.,1726,Сергели т.,1726283,1144,3028
1726283m4,Дарё бўйи,Тошкент ш.,1726,Сергели т.,1726283,1203,4024
1726283m5,Жўнариқ,Тошкент ш.,1726,Сергели т.,1726283,636,2018
1726283m6,Зиёлилар,Тошкент ш.,1726,Сергели т.,1726283,601,1860
1726283m7,Зийнат,Тошкент ш.,1726,Сергели т.,1726283,1930,6132
1726283m8,Иззатли,Тошкент ш.,1726,Сергели т.,1726283,749,1583
1726283m9,Иттифоқ,Тошкент ш.,1726,Сергели т.,1726283,1506,3882
1726283m10,Кенгмакон,Тошкент ш.,1726,Сергели т.,1726283,1287,2750
1726283m11,Кухна Кумарик,Тошкент ш.,1726,Сергели т.,1726283,739,1912
1726283m12,Қипчоқ,Тошкент ш.,1726,Сергели т.,1726283,1121,3591
1726283m13,Қубай-тепа,Тошкент ш.,1726,Сергели т.,1726283,780,2605
1726283m14,Қумариқ,Тошкент ш.,1726,Сергели т.,1726283,1015,3354
1726283m15,Қурувчилар,Тошкент ш.,1726,Сергели т.,1726283,1444,3379
1726283m16,Қут-барака,Тошкент ш.,1726,Сергели т.,1726283,1536,3110
1726283m17,Қўшқўрғон,Тошкент ш.,1726,Сергели т.,1726283,1142,3814
1726283m18,Мададкор,Тошкент ш.,1726,Сергели т.,1726283,1980,4950
1726283m19,Маданият,Тошкент ш.,1726,Сергели т.,1726283,1865,4119
1726283m20,Меҳригиё,Тошкент ш.,1726,Сергели т.,1726283,1290,3966
1726283m21,Нилуфар,Тошкент ш.,1726,Сергели т.,1726283,1552,4232
1726283m22,Номданак,Тошкент ш.,1726,Сергели т.,1726283,650,1974
1726283m23,Нўғойқўрғон,Тошкент ш.,1726,Сергели т.,1726283,645,2978
1726283m24,Нурҳаёт,Тошкент ш.,1726,Сергели т.,1726283,1608,4754
1726283m25,Олтин Водий,Тошкент ш.,1726,Сергели т.,1726283,1008,3396
1726283m26,Садоқат,Тошкент ш.,1726,Сергели т.,1726283,802,2713
1726283m27,Саховат,Тошкент ш.,1726,Сергели т.,1726283,1523,4149
1726283m28,Софдил,Тошкент ш.,1726,Сергели т.,1726283,1167,3255
1726283m29,Соҳибқирон,Тошкент ш.,1726,Сергели т.,1726283,1204,2383
1726283m30,Суғдиёна,Тошкент ш.,1726,Сергели т.,1726283,1544,3617
1726283m31,Султонобод,Тошкент ш.,1726,Сергели т.,1726283,550,1441
1726283m32,Ўзгариш,Тошкент ш.,1726,Сергели т.,1726283,1621,6206
1726283m33,Учувчилар,Тошкент ш.,1726,Сергели т.,1726283,1353,3310
1726283m34,Фароғатли,Тошкент ш.,1726,Сергели т.,1726283,1559,5462
1726283m35,Хабибий,Тошкент ш.,1726,Сергели т.,1726283,1395,3971
1726283m36,Халқобод,Тошкент ш.,1726,Сергели т.,1726283,1518,5012
1726283m37,Хонобод-1,Тошкент ш.,1726,Сергели т.,1726283,1072,3213
1726283m38,Хонободтепа,Тошкент ш.,1726,Сергели т.,1726283,737,2240
1726283m39,Хонтепа,Тошкент ш.,1726,Сергели т.,1726283,542,1620
1726283m40,Шукрона,Тошкент ш.,1726,Сергели т.,1726283,648,2526
1726283m41,Эзгулик,Тошкент ш.,1726,Сергели т.,1726283,1700,5178
1726283m42,Эски Жалойир,Тошкент ш.,1726,Сергели т.,1726283,684,2181
1726283m43,Эшонбулоқ,Тошкент ш.,1726,Сергели т.,1726283,371,1168
1726283m44,Юқори дархон,Тошкент ш.,1726,Сергели т.,1726283,1041,3523
1726283m45,Янги Бунёдобод,Тошкент ш.,1726,Сергели т.,1726283,1432,3265
1726283m46,Янги Сергели,Тошкент ш.,1726,Сергели т.,1726283,972,3244
1726262m1,Абдулла Қодирий,Тошкент ш.,1726,Учтепа т.,1726262,512,2480
1726262m2,Алихонтўра Соғуний,Тошкент ш.,1726,Учтепа т.,1726262,1412,4512
1726262m3,Бекобод,Тошкент ш.,1726,Учтепа т.,1726262,350,3180
1726262m4,Бешқайрағоч,Тошкент ш.,1726,Учтепа т.,1726262,1035,7980
1726262m5,Бирлик,Тошкент ш.,1726,Учтепа т.,1726262,2267,7235
1726262m6,Боғистон,Тошкент ш.,1726,Учтепа т.,1726262,2219,5810
1726262m7,Боғичинор,Тошкент ш.,1726,Учтепа т.,1726262,504,3553
1726262m8,Боғобод,Тошкент ш.,1726,Учтепа т.,1726262,2307,6841
1726262m9,Ватан,Тошкент ш.,1726,Учтепа т.,1726262,2032,6400
1726262m10,Ватанпарвар,Тошкент ш.,1726,Учтепа т.,1726262,1861,5145
1726262m11,Гузар,Тошкент ш.,1726,Учтепа т.,1726262,1940,7313
1726262m12,Давлатобод,Тошкент ш.,1726,Учтепа т.,1726262,376,3303
1726262m13,Дегрез,Тошкент ш.,1726,Учтепа т.,1726262,735,3109
1726262m14,Диёробод,Тошкент ш.,1726,Учтепа т.,1726262,1020,5348
1726262m15,Дийдор,Тошкент ш.,1726,Учтепа т.,1726262,1312,6243
1726262m16,Жарбулоқ,Тошкент ш.,1726,Учтепа т.,1726262,225,1755
1726262m17,Журжоний,Тошкент ш.,1726,Учтепа т.,1726262,498,3917
1726262m18,Зарафшон,Тошкент ш.,1726,Учтепа т.,1726262,514,3135
1726262m19,Заргарлик,Тошкент ш.,1726,Учтепа т.,1726262,1562,5012
1726262m20,Зулфизар,Тошкент ш.,1726,Учтепа т.,1726262,313,2202
1726262m21,Ибрат,Тошкент ш.,1726,Учтепа т.,1726262,463,3750
1726262m22,Истироҳат,Тошкент ш.,1726,Учтепа т.,1726262,487,4486
1726262m23,Катта Қаъни,Тошкент ш.,1726,Учтепа т.,1726262,1015,7941
1726262m24,Катта Чўпонота,Тошкент ш.,1726,Учтепа т.,1726262,789,2690
1726262m25,Кўксарой,Тошкент ш.,1726,Учтепа т.,1726262,1268,7214
1726262m26,Кўкча Оқтепа,Тошкент ш.,1726,Учтепа т.,1726262,1109,5109
1726262m27,Кўркамобод,Тошкент ш.,1726,Учтепа т.,1726262,484,2610
1726262m28,Кўхна Чўпон ота,Тошкент ш.,1726,Учтепа т.,1726262,2709,6880
1726262m29,Қозигузар,Тошкент ш.,1726,Учтепа т.,1726262,520,4194
1726262m30,Қор Ёғди,Тошкент ш.,1726,Учтепа т.,1726262,508,3903
1726262m31,Қуйи Дархон,Тошкент ш.,1726,Учтепа т.,1726262,489,3289
1726262m32,Қўрғонтепа,Тошкент ш.,1726,Учтепа т.,1726262,1439,5398
1726262m33,Латифгузар,Тошкент ш.,1726,Учтепа т.,1726262,481,4064
1726262m34,Найман,Тошкент ш.,1726,Учтепа т.,1726262,1702,5710
1726262m35,Нишаб ариқ,Тошкент ш.,1726,Учтепа т.,1726262,706,5098
1726262m36,Нуробод,Тошкент ш.,1726,Учтепа т.,1726262,1373,4940
1726262m37,Оқмачит,Тошкент ш.,1726,Учтепа т.,1726262,360,1486
1726262m38,Пахтакор,Тошкент ш.,1726,Учтепа т.,1726262,846,5789
1726262m39,Тақачи,Тошкент ш.,1726,Учтепа т.,1726262,702,5017
1726262m40,Тепақўрғон,Тошкент ш.,1726,Учтепа т.,1726262,1882,5710
1726262m41,Тинчликобод,Тошкент ш.,1726,Учтепа т.,1726262,2327,7104
1726262m42,Ўрикзор,Тошкент ш.,1726,Учтепа т.,1726262,1127,6895
1726262m43,Ўткир,Тошкент ш.,1726,Учтепа т.,1726262,517,4217
1726262m44,Учтепа,Тошкент ш.,1726,Учтепа т.,1726262,548,2916
1726262m45,Фарҳод,Тошкент ш.,1726,Учтепа т.,1726262,2195,7234
1726262m46,Фозилтепа,Тошкент ш.,1726,Учтепа т.,1726262,1072,4753
1726262m47,Хондамир,Тошкент ш.,1726,Учтепа т.,1726262,315,2220
1726262m48,Хуросон,Тошкент ш.,1726,Учтепа т.,1726262,1885,5340
1726262m49,Хуршид,Тошкент ш.,1726,Учтепа т.,1726262,314,2863
1726262m50,Ҳайратий,Тошкент ш.,1726,Учтепа т.,1726262,228,2064
1726262m51,Ҳамдўст,Тошкент ш.,1726,Учтепа т.,1726262,1017,4350
1726262m52,Ҳожиобод,Тошкент ш.,1726,Учтепа т.,1726262,380,2610
1726262m53,Чаманзор,Тошкент ш.,1726,Учтепа т.,1726262,667,6274
1726262m54,Шарқ Гули,Тошкент ш.,1726,Учтепа т.,1726262,181,1298
1726262m55,Шарқ Юлдузи,Тошкент ш.,1726,Учтепа т.,1726262,327,1764
1726262m56,Шафтолизор,Тошкент ш.,1726,Учтепа т.,1726262,319,3215
